<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AGRO;D;20150605;000000;474.0000000;474.0000000;474.0000000;474.0000000;5
AGRO;D;20150608;000000;470.0000000;474.0000000;470.0000000;474.0000000;24
AGRO;D;20150609;000000;468.0000000;479.0000000;468.0000000;471.0000000;88
AGRO;D;20150611;000000;464.0000000;483.0000000;463.0000000;466.0000000;42
AGRO;D;20150615;000000;455.0000000;474.0000000;455.0000000;474.0000000;883
AGRO;D;20150616;000000;425.0000000;494.0000000;420.0000000;480.0000000;1.922
AGRO;D;20150617;000000;492.0000000;493.0000000;492.0000000;493.0000000;110
AGRO;D;20150618;000000;471.0000000;493.0000000;470.0000000;475.0000000;636
AGRO;D;20150622;000000;493.0000000;493.0000000;493.0000000;493.0000000;29
AGRO;D;20150623;000000;490.0000000;490.0000000;490.0000000;490.0000000;3
AGRO;D;20150625;000000;425.0000000;484.0000000;425.0000000;435.0000000;62
AGRO;D;20150626;000000;436.0000000;477.0000000;436.0000000;477.0000000;5
AGRO;D;20150629;000000;480.0000000;480.0000000;480.0000000;480.0000000;4
AGRO;D;20150630;000000;463.0000000;475.0000000;463.0000000;463.0000000;218
AGRO;D;20150701;000000;461.0000000;475.0000000;461.0000000;475.0000000;2
AGRO;D;20150702;000000;479.0000000;488.0000000;475.0000000;488.0000000;45
AGRO;D;20150703;000000;479.0000000;479.0000000;479.0000000;479.0000000;86
AGRO;D;20150706;000000;479.0000000;479.0000000;479.0000000;479.0000000;101
AGRO;D;20150707;000000;464.0000000;509.0000000;464.0000000;509.0000000;427
AGRO;D;20150708;000000;475.0000000;495.0000000;471.0000000;494.0000000;412
AGRO;D;20150709;000000;494.0000000;495.0000000;477.0000000;495.0000000;11
AGRO;D;20150710;000000;494.0000000;495.0000000;481.0000000;495.0000000;211
AGRO;D;20150713;000000;489.0000000;489.0000000;489.0000000;489.0000000;104
AGRO;D;20150714;000000;495.0000000;495.0000000;485.0000000;494.0000000;76
AGRO;D;20150715;000000;494.0000000;494.0000000;494.0000000;494.0000000;12
AGRO;D;20150716;000000;489.0000000;489.0000000;489.0000000;489.0000000;35
AGRO;D;20150717;000000;494.0000000;494.0000000;472.0000000;491.0000000;13.988
AGRO;D;20150720;000000;495.0000000;495.0000000;490.0000000;490.0000000;2.137
AGRO;D;20150721;000000;472.0000000;491.0000000;472.0000000;490.0000000;1.224
AGRO;D;20150722;000000;474.0000000;491.0000000;474.0000000;490.0000000;4.006
AGRO;D;20150723;000000;471.0000000;509.0000000;471.0000000;509.0000000;600
AGRO;D;20150724;000000;500.0000000;507.0000000;500.0000000;500.0000000;4.064
AGRO;D;20150727;000000;509.0000000;509.0000000;500.0000000;500.0000000;119
AGRO;D;20150728;000000;518.0000000;524.0000000;515.0000000;515.0000000;1.136
AGRO;D;20150729;000000;515.0000000;515.0000000;500.0000000;515.0000000;184
AGRO;D;20150730;000000;515.0000000;515.0000000;515.0000000;515.0000000;20
AGRO;D;20150731;000000;515.0000000;529.0000000;515.0000000;529.0000000;100
AGRO;D;20150803;000000;529.0000000;539.0000000;525.0000000;539.0000000;56
AGRO;D;20150804;000000;550.0000000;550.0000000;550.0000000;550.0000000;1
AGRO;D;20150805;000000;589.0000000;589.0000000;560.0000000;589.0000000;428
AGRO;D;20150806;000000;589.0000000;639.0000000;589.0000000;609.0000000;331
AGRO;D;20150807;000000;636.0000000;636.0000000;600.0000000;625.0000000;365
AGRO;D;20150810;000000;630.0000000;630.0000000;521.0000000;560.0000000;950
AGRO;D;20150811;000000;579.0000000;595.0000000;520.0000000;539.0000000;4.156
AGRO;D;20150812;000000;548.0000000;548.0000000;515.0000000;515.0000000;1.597
AGRO;D;20150813;000000;518.0000000;600.0000000;518.0000000;520.0000000;15.300
AGRO;D;20150814;000000;522.0000000;565.0000000;520.0000000;524.0000000;7.198
AGRO;D;20150817;000000;530.0000000;565.0000000;525.0000000;560.0000000;3.466
AGRO;D;20150818;000000;531.0000000;565.0000000;531.0000000;565.0000000;3.593
AGRO;D;20150819;000000;565.0000000;565.0000000;537.0000000;539.0000000;1.068
AGRO;D;20150820;000000;544.0000000;564.0000000;515.0000000;531.0000000;1.550
AGRO;D;20150821;000000;544.0000000;544.0000000;522.0000000;540.0000000;552
AGRO;D;20150824;000000;520.0000000;560.0000000;506.0000000;534.0000000;2.654
AGRO;D;20150825;000000;537.0000000;585.0000000;537.0000000;550.0000000;12.082
AGRO;D;20150826;000000;541.0000000;559.0000000;540.0000000;553.0000000;2.351
AGRO;D;20150827;000000;554.0000000;554.0000000;531.0000000;539.0000000;3.976
AGRO;D;20150828;000000;539.0000000;540.0000000;532.0000000;540.0000000;1.616
AGRO;D;20150831;000000;541.0000000;580.0000000;536.0000000;554.0000000;13.074
AGRO;D;20150901;000000;554.0000000;574.0000000;548.0000000;558.0000000;13.106
AGRO;D;20150902;000000;555.0000000;559.0000000;546.0000000;557.0000000;788
AGRO;D;20150903;000000;555.0000000;563.0000000;548.0000000;550.0000000;1.066
AGRO;D;20150904;000000;561.0000000;569.0000000;550.0000000;567.0000000;7.297
AGRO;D;20150907;000000;565.0000000;585.0000000;565.0000000;584.0000000;5.704
AGRO;D;20150908;000000;580.0000000;585.0000000;560.0000000;585.0000000;9.281
AGRO;D;20150909;000000;590.0000000;598.0000000;575.0000000;577.0000000;22.787
AGRO;D;20150910;000000;577.0000000;610.0000000;577.0000000;590.0000000;4.461
AGRO;D;20150911;000000;593.0000000;599.0000000;570.0000000;584.0000000;963
AGRO;D;20150914;000000;595.0000000;614.0000000;578.0000000;589.0000000;1.319
AGRO;D;20150915;000000;585.0000000;606.0000000;580.0000000;582.0000000;3.492
AGRO;D;20150916;000000;593.0000000;594.0000000;570.0000000;570.0000000;2.131
AGRO;D;20150917;000000;575.0000000;589.0000000;563.0000000;575.0000000;2.159
AGRO;D;20150918;000000;590.0000000;590.0000000;565.0000000;570.0000000;2.933
AGRO;D;20150921;000000;577.0000000;590.0000000;561.0000000;566.0000000;2.650
AGRO;D;20150922;000000;577.0000000;579.0000000;562.0000000;569.0000000;633
AGRO;D;20150923;000000;563.0000000;575.0000000;553.0000000;565.0000000;1.993
AGRO;D;20150924;000000;571.0000000;575.0000000;551.0000000;562.0000000;2.938
AGRO;D;20150925;000000;565.0000000;566.0000000;553.0000000;560.0000000;957
AGRO;D;20150928;000000;556.0000000;560.0000000;546.0000000;555.0000000;1.034
AGRO;D;20150929;000000;561.0000000;563.0000000;530.0000000;558.0000000;7.829
AGRO;D;20150930;000000;559.0000000;559.0000000;540.0000000;553.0000000;2.836
AGRO;D;20151001;000000;539.0000000;555.0000000;537.0000000;555.0000000;11.594
AGRO;D;20151002;000000;544.0000000;558.0000000;543.0000000;556.0000000;719
AGRO;D;20151005;000000;546.0000000;558.0000000;545.0000000;558.0000000;1.690
AGRO;D;20151006;000000;552.0000000;559.0000000;535.0000000;548.0000000;6.003
AGRO;D;20151007;000000;540.0000000;549.0000000;523.0000000;535.0000000;8.906
AGRO;D;20151008;000000;531.0000000;548.0000000;502.0000000;507.0000000;6.640
AGRO;D;20151009;000000;506.0000000;515.0000000;504.0000000;515.0000000;10.927
AGRO;D;20151012;000000;516.0000000;534.0000000;491.0000000;520.0000000;5.953
AGRO;D;20151013;000000;515.0000000;533.0000000;515.0000000;532.0000000;2.036
AGRO;D;20151014;000000;519.0000000;544.0000000;519.0000000;541.0000000;2.259
AGRO;D;20151015;000000;534.0000000;548.0000000;530.0000000;538.0000000;2.773
AGRO;D;20151016;000000;538.0000000;553.0000000;536.0000000;540.0000000;1.612
AGRO;D;20151019;000000;548.0000000;589.0000000;545.0000000;569.0000000;9.219
AGRO;D;20151020;000000;585.0000000;610.0000000;577.0000000;585.0000000;17.293
AGRO;D;20151021;000000;575.0000000;605.0000000;575.0000000;588.0000000;4.363
AGRO;D;20151022;000000;590.0000000;597.0000000;568.0000000;596.0000000;12.101
AGRO;D;20151023;000000;595.0000000;603.0000000;585.0000000;600.0000000;17.163
AGRO;D;20151026;000000;592.0000000;610.0000000;586.0000000;597.0000000;2.633
AGRO;D;20151027;000000;602.0000000;647.0000000;600.0000000;620.0000000;9.379
AGRO;D;20151028;000000;628.0000000;640.0000000;595.0000000;613.0000000;19.362
AGRO;D;20151029;000000;614.0000000;629.0000000;585.0000000;600.0000000;4.270
AGRO;D;20151030;000000;600.0000000;616.0000000;600.0000000;616.0000000;786
AGRO;D;20151102;000000;618.0000000;618.0000000;602.0000000;608.0000000;3.370
AGRO;D;20151103;000000;602.0000000;617.0000000;595.0000000;610.0000000;10.739
AGRO;D;20151105;000000;610.0000000;618.0000000;610.0000000;617.0000000;4.344
AGRO;D;20151106;000000;618.0000000;840.0000000;595.0000000;746.0000000;28.959
AGRO;D;20151109;000000;768.0000000;768.0000000;706.0000000;730.0000000;4.186
